,ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year
528801,99.0,76.0,-2.0,1314.0,1316,1140,96.0,,0,0.0,5,7,-5.0,1135.0,IAD,442.0,0,1407,0.0,1,0.0,BTV,0.0,N638BR,14.0,9.0,DH,0.0,2005
528830,62.0,45.0,-15.0,955.0,1010,900,70.0,,0,0.0,7,2,-7.0,853.0,IAD,284.0,0,1285,0.0,1,0.0,BUF,0.0,N629BR,5.0,11.0,DH,0.0,2005
528841,63.0,39.0,3.0,2058.0,2055,1955,60.0,,0,0.0,1,10,0.0,1955.0,IAD,157.0,0,1772,0.0,1,0.0,ORF,0.0,N622BR,2.0,22.0,DH,0.0,2005
528866,77.0,61.0,5.0,1317.0,1312,1140,92.0,,0,0.0,4,20,20.0,1200.0,IAD,451.0,0,1578,0.0,1,0.0,SDF,0.0,N692BR,5.0,10.0,DH,0.0,2005
528934,93.0,52.0,64.0,1248.0,1144,1029,75.0,,0,0.0,3,26,46.0,1115.0,IAD,247.0,0,1754,46.0,1,18.0,HPN,0.0,N648BR,8.0,33.0,DH,0.0,2005
528958,81.0,67.0,-39.0,1434.0,1513,1320,113.0,,0,0.0,4,20,-7.0,1313.0,IAD,419.0,0,1509,0.0,1,0.0,TYS,0.0,N653BR,6.0,8.0,DH,0.0,2005
528969,305.0,280.0,11.0,1603.0,1552,800,292.0,,0,0.0,2,18,-2.0,758.0,IAD,2327.0,0,196,0.0,1,0.0,PDX,0.0,N842UA,6.0,19.0,UA,0.0,2005
529008,124.0,99.0,-3.0,804.0,807,600,127.0,,0,0.0,5,7,0.0,600.0,IAD,758.0,0,1556,0.0,1,0.0,MCO,0.0,N492UA,5.0,20.0,UA,0.0,2005
529056,133.0,89.0,46.0,1651.0,1605,1425,100.0,,0,0.0,1,24,13.0,1438.0,IAD,383.0,0,1826,13.0,1,33.0,DTW,0.0,N683BR,5.0,39.0,DH,0.0,2005
529079,94.0,72.0,45.0,1719.0,1634,1440,114.0,,0,0.0,5,21,65.0,1545.0,IAD,442.0,0,1408,4.0,1,41.0,BTV,0.0,N703BR,6.0,16.0,DH,0.0,2005
529114,155.0,106.0,30.0,2230.0,2200,1848,132.0,,0,5.0,1,10,7.0,1855.0,IAD,908.0,0,1540,2.0,1,23.0,MSP,0.0,N370NB,8.0,41.0,NW,0.0,2005
529134,103.0,92.0,-17.0,2027.0,2044,1905,99.0,,0,0.0,1,10,-21.0,1844.0,IAD,494.0,0,1271,0.0,1,0.0,PWM,0.0,N644BR,3.0,8.0,DH,0.0,2005
529157,296.0,273.0,-3.0,2025.0,2028,1230,298.0,,0,0.0,5,28,-1.0,1229.0,IAD,2306.0,0,218,0.0,1,0.0,SEA,0.0,N807UA,8.0,15.0,UA,0.0,2005
529283,64.0,45.0,-7.0,1337.0,1344,1235,69.0,,0,0.0,1,3,-2.0,1233.0,IAD,213.0,0,1012,0.0,1,0.0,EWR,0.0,N644BR,4.0,15.0,DH,0.0,2005
529326,61.0,48.0,-11.0,1001.0,1012,905,67.0,,0,0.0,4,6,-5.0,900.0,IAD,299.0,0,1482,0.0,1,0.0,CMH,0.0,N632BR,5.0,8.0,DH,0.0,2005
529342,102.0,44.0,80.0,2054.0,1934,1800,94.0,,0,0.0,3,19,72.0,1912.0,IAD,228.0,0,1095,67.0,1,13.0,JFK,0.0,N681BR,6.0,52.0,DH,0.0,2005
529371,97.0,88.0,9.0,2008.0,1959,1825,94.0,,0,0.0,7,16,6.0,1831.0,IAD,442.0,0,1409,0.0,1,0.0,BTV,0.0,N647BR,3.0,6.0,DH,0.0,2005
529401,192.0,174.0,-2.0,2348.0,2350,1837,193.0,,0,0.0,2,25,-1.0,1836.0,IAD,1452.0,0,1270,0.0,1,0.0,DEN,0.0,N333UA,6.0,12.0,UA,0.0,2005
529556,62.0,41.0,39.0,2155.0,2116,2015,61.0,,0,0.0,4,27,38.0,2053.0,IAD,183.0,0,1235,39.0,1,0.0,PIT,0.0,N625BR,6.0,14.0,DH,0.0,2005
529681,121.0,94.0,28.0,2113.0,2045,1840,125.0,,0,0.0,6,15,32.0,1912.0,IAD,758.0,0,6,28.0,1,0.0,MCO,0.0,N804BR,5.0,22.0,DH,0.0,2005
529685,116.0,83.0,6.0,1900.0,1854,1600,114.0,,0,0.0,2,18,4.0,1604.0,IAD,589.0,0,366,0.0,1,0.0,ORD,0.0,N348UA,6.0,27.0,UA,0.0,2005
529703,107.0,88.0,7.0,1912.0,1905,1605,120.0,,0,0.0,7,30,20.0,1625.0,IAD,589.0,0,1171,0.0,1,0.0,ORD,0.0,N645BR,8.0,10.0,DH,0.0,2005
529711,49.0,38.0,-15.0,1202.0,1217,1110,67.0,,0,0.0,7,2,3.0,1113.0,IAD,227.0,0,1885,0.0,1,0.0,CRW,0.0,N672BR,6.0,5.0,DH,0.0,2005
529764,70.0,45.0,-15.0,1615.0,1630,1515,75.0,,0,0.0,7,9,-10.0,1505.0,IAD,288.0,0,2786,0.0,1,0.0,CLE,0.0,N16501,9.0,16.0,XE,0.0,2005
529815,140.0,123.0,-19.0,38.0,57,2121,156.0,,0,0.0,5,7,-3.0,2118.0,IAD,1172.0,0,446,0.0,1,0.0,DFW,0.0,N473AA,5.0,12.0,AA,0.0,2005
529861,83.0,40.0,-11.0,2023.0,2034,1900,94.0,,0,0.0,5,28,0.0,1900.0,IAD,228.0,0,1097,0.0,1,0.0,JFK,0.0,N691BR,6.0,36.0,DH,0.0,2005
529889,67.0,50.0,-14.0,1847.0,1901,1745,76.0,,0,0.0,6,29,-5.0,1740.0,IAD,288.0,0,2805,0.0,1,0.0,CLE,0.0,N13990,6.0,11.0,XE,0.0,2005
529974,170.0,144.0,-13.0,2011.0,2024,1625,179.0,,0,0.0,6,8,-4.0,1621.0,IAD,1190.0,0,2770,0.0,1,0.0,IAH,0.0,N13123,7.0,19.0,XE,0.0,2005
529978,72.0,62.0,6.0,1209.0,1203,1040,83.0,,0,0.0,4,20,17.0,1057.0,IAD,401.0,0,1998,0.0,1,0.0,CAE,0.0,N705BR,2.0,8.0,DH,0.0,2005
530030,63.0,49.0,-34.0,1650.0,1724,1555,89.0,,0,0.0,5,28,-8.0,1547.0,IAD,296.0,0,1547,0.0,1,0.0,SYR,0.0,N640BR,5.0,9.0,DH,0.0,2005
530039,183.0,153.0,13.0,1744.0,1731,1336,175.0,,0,0.0,7,23,5.0,1341.0,IAD,1172.0,0,1720,0.0,1,0.0,DFW,0.0,N585AA,8.0,22.0,AA,0.0,2005
530087,50.0,30.0,-17.0,1051.0,1108,1005,63.0,,0,0.0,1,3,-4.0,1001.0,IAD,183.0,0,1230,0.0,1,0.0,PIT,0.0,N656BR,7.0,12.0,DH,0.0,2005
530104,75.0,62.0,-2.0,1844.0,1846,1735,71.0,,0,0.0,7,30,-6.0,1729.0,IAD,299.0,0,1486,0.0,1,0.0,CMH,0.0,N706BR,6.0,7.0,DH,0.0,2005
530152,83.0,58.0,-23.0,1619.0,1642,1505,97.0,,0,0.0,7,9,-9.0,1456.0,IAD,451.0,0,1579,0.0,1,0.0,SDF,0.0,N654BR,8.0,16.0,DH,0.0,2005
530220,90.0,71.0,-1.0,747.0,748,620,88.0,,0,0.0,2,11,-3.0,617.0,IAD,401.0,0,1410,0.0,1,0.0,CAE,0.0,N645BR,6.0,13.0,DH,0.0,2005
530247,82.0,65.0,-13.0,1655.0,1708,1540,88.0,,0,0.0,7,9,-7.0,1533.0,IAD,401.0,0,1247,0.0,1,0.0,CAE,0.0,N643BR,6.0,11.0,DH,0.0,2005
530298,91.0,62.0,6.0,1911.0,1905,1740,85.0,,0,0.0,7,2,0.0,1740.0,IAD,251.0,0,1915,0.0,1,0.0,SWF,0.0,N638BR,9.0,20.0,DH,0.0,2005
530346,96.0,73.0,-16.0,1046.0,1102,810,112.0,,0,0.0,1,24,0.0,810.0,IAD,589.0,0,1164,0.0,1,0.0,ORD,0.0,N399UA,4.0,19.0,UA,0.0,2005
530421,85.0,71.0,-11.0,1815.0,1826,1655,91.0,,0,0.0,4,27,-5.0,1650.0,IAD,441.0,0,1616,0.0,1,0.0,CHS,0.0,N683BR,6.0,8.0,DH,0.0,2005
530463,296.0,272.0,-8.0,1804.0,1812,1000,312.0,,0,0.0,1,10,8.0,1008.0,IAD,2419.0,0,188,0.0,1,0.0,SFO,0.0,N424UA,6.0,18.0,UA,0.0,2005
530641,152.0,131.0,10.0,2053.0,2043,1720,143.0,,0,0.0,3,19,1.0,1721.0,IAD,954.0,0,590,0.0,1,0.0,MSY,0.0,N824UA,7.0,14.0,UA,0.0,2005
530775,88.0,63.0,4.0,1753.0,1749,1625,84.0,,0,0.0,3,12,0.0,1625.0,IAD,388.0,0,5803,0.0,1,0.0,CVG,0.0,N814CA,5.0,20.0,OH,0.0,2005
530939,114.0,81.0,14.0,1911.0,1857,1715,102.0,,0,0.0,3,19,2.0,1717.0,IAD,533.0,0,507,0.0,1,0.0,ATL,0.0,N373DA,20.0,13.0,DL,0.0,2005
531025,,,,,1715,1415,120.0,C,1,0.0,2,11,,,IAD,589.0,0,1167,0.0,1,0.0,ORD,0.0,N667BR,0.0,0.0,DH,0.0,2005
531165,123.0,76.0,15.0,1627.0,1612,1432,100.0,,0,0.0,1,17,-8.0,1424.0,IAD,326.0,0,740,0.0,1,15.0,BDL,0.0,N904UA,7.0,40.0,UA,0.0,2005
531201,119.0,95.0,-10.0,1753.0,1803,1555,128.0,,0,0.0,6,15,-1.0,1554.0,IAD,758.0,0,1542,0.0,1,0.0,MCO,0.0,N473UA,5.0,19.0,UA,0.0,2005
531212,67.0,55.0,-26.0,1941.0,2007,1840,87.0,,0,0.0,1,24,-6.0,1834.0,IAD,325.0,0,1563,0.0,1,0.0,ALB,0.0,N647BR,3.0,9.0,DH,0.0,2005
